Parameter_Name,Column3,Column4,Column5,File_Count
C_EAC_DeSoot_D_Gain_Table,07EB,0,25C4,7
C_EAC_DeSoot_FF_Term_Table,07EC,0,25C5,7
C_EAC_DeSoot_I_Gain_Table,07ED,0,25C6,7
C_EAC_DeSoot_P_Gain_Table,07EE,0,25C7,7
C_EAC_DeSoot_Throt_P_Gain_Table,07EF,0,25C8,7
C_EAC_DeSOx_D_Gain_Table,07F0,0,25C9,7
C_EAC_DeSOx_FF_Term_Table,07F1,0,25CA,7
C_EAC_DeSOx_I_Gain_Table,07F2,0,25CB,7
C_EAC_DeSOx_P_Gain_Table,07F3,0,25CC,7
C_EAC_DeSOx_Throt_P_Gain_Table,07F4,0,25CD,7
C_EGR_OOR_Flow_Limit,0719,0,25BD,7
C_EGR_OOR_Fraction_Limit,0719,C,25BD,6
C_EGT_Frac_Dec_Count,0719,E,25BD,6
C_NXP_NAC_Bed_Tmptr_Table,07D7,0,25B3,7
C_NXP_NAC_Out_Tmptr_Axis,083A,0,25FB,7
C_OCP_HC_Desorp_Eng_Spd_Axis,080D,0,25ED,7
C_OCP_HC_Desorp_Temp_Axis,080C,0,25EC,7
C_OCP_HC_Desorption_Rate_Table,080B,0,25EB,7
Cooler_Bypass_Denominator,0825,0,25DD,7
C_RGM_Beta0_Catalyst2_Fuel_Override_Value,0802,E,25DC,7
C_RGM_Beta0_Catalyst2_Fuel_Table,07CB,0,25D3,7
C_RGM_Beta0_Catalyst2_Fuel_User_Value,0802,0,25DC,7
C_RGM_Beta1_Catalyst2_Fuel_Table,07FA,0,25D4,7
C_RGM_Cat2_Fuel_LLim_Fuel_Axis,07FB,0,25D5,7
C_RGM_Cat2_Fuel_LLim_RPM_Axis,07FC,0,25D6,7
C_RGM_Cat2_Fuel_LLim_Table,07FD,0,25D7,7
C_RGM_DeSoot_EGR_ULim_Table,07F6,0,25CF,7
C_RGM_DeSOx_Cat2_Fuel_LLim_Fuel_Axis,07FE,0,25D8,7
C_RGM_DeSOx_Cat2_Fuel_LLim_RPM_Axis,07FF,0,25D9,7
C_RGM_DeSOx_Cat2_Fuel_LLim_Table,0800,0,25DA,7
C_RGM_DeSOx_EGR_ULim_Table,07F7,0,25D0,7
C_RGM_EGR_ULim_Table,07F5,0,25CE,7
C_RGM_Midload_Catalyst2_Fuel_Table,0801,0,25DB,7
C_SFP_Norm_Soot_Accum_Table,082F,0,25BC,7
C_TGC_Ex_Pr_Limit_Fuel_Axis,07CC,0,25AC,7
C_TGC_Surge_Corr_Flow_Error,0840,0,25E2,7
C_TGC_Surge_Margin_Limit,0840,A,25E2,7
C_TGC_Surge_Max_IAT_Correction,0840,C,25E2,7
C_TGC_Surge_VG_Pos_Corr_Mult,0840,E,25E2,7
C_TPE_Exhaust_Speed_Table,07D8,0,25B7,7
C_Trbo_Spd_Limiter_Coolant_Temp_Axis,07DA,0,25B9,7
C_Trbo_Spd_Limiter_Time_Table,07DB,0,25BA,7
C_TSR_SS_Averaging_Time,082E,E,25DF,7
C_TSR_SS_Oper_Mode_Time,082E,C,25DF,7
C_TSR_SS_Stop_Timer_Check_Val,082E,0,25DF,7
C_TSR_SS_Vehicle_Stationary_Detect_Timer_Val,082E,A,25DF,7
Current_Torque_Accessory_Offset,07AD,0,25A6,7
Deicer_RSG_Top_Droop_Gain,07C3,0,25A7,7
FS_Inj_Pulses_RPM_Axis,0692,0,25A8,7
FS_Inj_Pulse_Status_Table,0767,0,25AA,7
FS_Inj_Pulses_Vbatt_Axis,0766,0,25A9,7
HPCR_Fuelpr_Chi6_Map_Fuel_Axis,0816,0,25F6,7
HPCR_Fuelpr_Chi6_Map_RPM_Axis,0817,0,25F7,7
HPCR_Fuelpr_Chi6_Table,0818,0,25F8,7
Hybrid_Governor_Chi6_Fueling_Table,07DC,0,25BB,7
LSG_Idle_Speed_Adjust,07CA,0,25AB,7
LSG_Max_Idle_Speed_Trim,07C8,0,25A5,7
OS_CM2100_ITN_9705_Pad,0808,0,25E9,6
os_eqadc_gcc,0718,0,25B5,7
os_eqadc_occ,0717,0,25B4,7
OS_Powerdown_Count,0807,0,25E8,7
OS_Powerup_Count,0806,0,25E7,7
os_sys_flag,07D9,0,25B8,7
P_AFT_His_Max_DPF_Out_tr_Record,07CE,0,25AF,7
P_AFT_His_Max_Soot_Load_Record,07CF,0,25B0,7
P_AFT_His_Regen_Log,07D0,0,25B1,7
PilotCC_SOI_Chi6_Table,0815,0,25F5,7
Pilot_Quantity_Chi6_Fueling_Axis,080F,0,25EF,7
Pilot_Quantity_Chi6_Speed_Axis,0810,0,25F0,7
Pilot_Quantity_Chi6_Table,0811,0,25F1,7
Pilot_Quantity_Corr_Crank_Temp_Axis,8068,0000,025F,16
Pilot_SOI_Chi6_Fueling_Axis,0812,0,25F2,7
Pilot_SOI_Chi6_Speed_Axis,0813,0,25F3,7
Pilot_SOI_Chi6_Table,0814,0,25F4,7
P_VGT_Aux_Status_History,07CD,0,25AE,7
T_RGM_Beta1_Catalyst2_Fuel_Override,0802,A,25DC,7
T_RGM_Lambda_FF2_User_Override,0802,C,25DC,7
T_Tool_Active_DeSoot_Request_Enable,080E,0,25EE,7
V_Sensor_Supply_1_Config,07E0,0,25BE,7
V_Sensor_Supply_2_Config,07E1,0,25BF,7
V_Sensor_Supply_3_Config,07E2,0,25C0,7
CAC_EGR_Temp_Rise_Filter_Coeff,0667,A,24A6,7
CAC_FAF_Fraction_Filter_Coeff,0667,C,24A6,7
CAC_IMT_Compensation_Factor,0667,0,24A6,7
CAC_IMT_Temp_Filter_Coeff,0667,E,24A6,7
CAC_Temp_Denominator,06B0,0,24CE,7
C_CAC_Keyon_Estimate_Temp,06AE,0,24CD,7
C_CBR_EGR_Chi2_Corr_Clt_Table,0951,0,24F1,6
C_CBR_FAF_Alpha0_Corr_Clt_Table,06BC,0,24DC,7
C_CBR_FAF_Alpha0_Corr_Imt_Table,06BE,0,24DE,7
C_CCPM_Boost_Delay_Threshold,066B,0,24A9,7
C_CCP_Min_CDR_Threshold,066B,A,24A9,7
C_CCP_Rat_Max_Counts,066B,C,24A9,7
C_CCP_Very_High_Threshold,066B,E,24A9,7
C_CTM_CSF_Post2_Cat_Fuel_LLim_Percent,069C,0,24E6,7
C_dCount_Tactic_Axis,06C7,0,24E3,7
C_DeSoot_Activation_Flow_Limit,0690,0,24B5,7
C_DeSoot_Max_Fuel_Axis,06E9,0,24FF,7
C_Dn_O2_Fault_Clear,06E1,0,24F8,7
C_Dn_O2_Htr_Fault_Decrement,06E1,A,24F8,7
C_Dn_O2_Htr_Fault_Increment,06E1,C,24F8,7
C_Dn_O2_Htr_Fault_Set,06E1,E,24F8,7
C_dP_Limit_High,06C8,0,24E4,7
C_EAC_EGR_Fuel_Axis,0627,0,24CA,7
C_EAC_EGR_Speed_Axis,0672,0,24D0,7
C_EGR_Keyon_Rat_Temp,0676,0,24AE,7
C_EGR_Run_Coolant_Temp,0676,A,24AE,7
C_EGR_Run_Delta_Min,0676,C,24AE,7
C_EPS_ct_ASICMainOverSpdPers,0657,0,24A0,7
C_EVT_s_BoostClampOn,0658,0,24A1,7
C_EVT_x_FSASICReg14,0662,0,24A2,7
C_EVT_x_FSASICReg15,0663,0,24A3,7
C_Init_EGR_Keyon_Count,0676,E,24AE,7
C_Interr_dMass_Accum_Axis,06D8,0,24E0,7
Clutch_Switch_Response_Time,0699,0,24E5,7
C_Mass_Limit_Interm,06C8,A,24E4,7
C_Mass_Limit_Low,06C8,C,24E4,7
C_Mass_Limit_Normal,06C8,E,24E4,7
C_NAC_O2_Fuel_Ratio_Thd,06B5,0,24B0,7
C_NAC_O2_High_Rat_Err_Time,06B5,A,24B0,7
C_NAC_O2_High_Rat_Speed_Thd,06B5,C,24B0,7
C_NAC_O2_Low_Rat_Err_Time,06B5,E,24B0,7
C_OBD_NAC_Angle_ff_Adj_X_Axis,06CB,0,24E7,7
C_OBD_NAC_Angle_ff_Adj_Y_Axis,06CC,0,24E8,7
C_OBD_NAC_Angle_Spd_Adj_X_Axis,06CD,0,24E9,7
C_OBD_NAC_Angle_Spd_Adj_Y_Axis,06CE,0,24EA,7
C_OBD_NAC_Final_Fueling_Dither,0634,0,24D5,7
C_OBD_NAC_Min_Final_Fueling,0634,A,24D5,7
C_OBD_NAC_Range_Time,0634,C,24D5,7
C_OBD_NAC_Speed_Dither,0634,E,24D5,7
C_OBD_RPF_Confidence_Thresh,06DC,0,24F4,7
C_OBD_RPF_Eff_Sub_X_Axis,06DD,0,24F5,7
C_OBD_RPF_Eff_Sub_Y_Axis,06DE,0,24F6,7
C_OBD_RPF_EngSpd_Thd,06E8,E,24FE,7
C_OBD_RPF_Flow_Rate_1,06DC,A,24F4,7
C_OBD_RPF_Flow_Rate_2,06DC,C,24F4,7
C_OBD_RPF_Flow_Rate_3,06DC,E,24F4,7
C_RGM_DeSOx_FB_Aux_Frac_Fuel_Axis,0154,0,24F3,7
C_RGM_DeSOx_Tmptr_Ctrl_Err_Axis,06D0,0,24EF,7
C_RGM_DeSOx_Tmptr_I_Gain_Table,06A5,0,24C8,6
C_RGM_SXM_Lean_Time_Ki_Override_Value,069C,A,24E6,7
C_RGM_SXM_Tmptr_Min_Lean_Time_Table,0670,0,24AA,7
Cruise_Control_AR_GR_Delta_M,0699,A,24E5,7
Cruise_Control_AR_RPM_Limit,0699,C,24E5,7
Cruise_Control_AR_Time_Limit,0699,E,24E5,7
C_SF_ACMS_Flow_Axis,06C0,0,24C2,7
C_SF_Bed_Temp_Axis,06C1,0,24C3,7
C_SFP_fv_High_Axis,06E3,0,24F9,7
C_SFP_fv_Min_to_Trust_DeltaP,06E8,0,24FE,7
C_SFP_fv_Regen_Trgt_Axis,06E4,0,24FA,7
C_SFP_pr_Delta_High_Data,06E5,0,24FB,7
C_SFP_pr_Delta_Low_Data,06E6,0,24FC,7
C_SFP_pr_Delta_Mid_Data,06E7,0,24FD,7
C_SFP_tc_DeltaP_VolFlow,06E8,A,24FE,7
C_SFP_tc_Soot_Load_DP,06E8,C,24FE,7
C_SF_Time_Weight_Axis,06C2,0,24C4,7
EGR_Cool_Eff_In_Use_Denominator,06D7,0,24F0,7
EGR_Flow_Denominator,06F0,0,24AD,7
EGR_Temp_Denominator,06AA,0,24AF,7
HPCR_Max_Peak_Rail_Pressure,078F,0,24CF,7
HSG_Sys_Gov_WD_Droop_On,06AD,0,24CC,7
Idle_Shutdown_ITN_9426_Pad,0739,E,24D2,7
Idle_Shutdown_Pedal_Deviation,0738,0,24D1,7
IS_Loading_Threshold,0739,0,24D2,7
IS_Minimum_Coolant_Temperature,0739,A,24D2,7
OBD_CAC_Temperature_Sensor_Monitor_ITN_9421_Pad,06AE,A,24CD,6
OBD_NAC_Efficiency_Monitor_ITN_9430_Pad,0637,F,24D6,6
Oxygen_Sensor_Bkpt,0664,0,24DF,7
Oxygen_Sensor_Ip_Table,068E,0,24B3,7
P_Dn_O2_FMI7_Flag,06F5,0,24A5,6
P_NAC_In_O2_Denominator,06B6,0,24BE,7
P_OBD_NAC_Angle_OK_Count,0637,B,24D6,6
P_OBD_NAC_Denominator,0637,0,24D6,7
P_OBD_NAC_Mag_OK_Count,0637,D,24D6,6
P_OBD_NAC_Mag_Pass_Count,0637,E,24D6,6
P_OBD_RPF_F_1,06E0,0,24F7,7
P_OBD_RPF_F_4,06E0,C,24F7,7
P_SFL_SD_Complete_Eng_Runtime,06D3,0,24EE,6
P_SFL_SD_EVIC_Abort_Odometer,06D3,C,24EE,6
Shutdown_Fueling_Test_Delay,06AC,0,24CB,7
Soft_ID_CEN_1,066D,0,24C6,7
Soft_ID_CEN_3,066D,C,24C6,7
T_CCP_Offset_Correction,066A,0,24A8,7
Aftertreatment_System_Manager_ITN_9207_Pad,0573,0,23F7,7
Ambient_Air_Pressure_High_Default,04F6,0,23A2,7
C_ADD_ct_PwmOffFaultSetThreshold,0515,0,23B9,7
C_ADD_ct_PwmOffNoFault,0516,0,23BA,7
C_ADD_ct_PwmOnFaultClearThreshold,0517,0,23BB,7
C_ADD_ct_PwmOnFaultSetThreshold,0518,0,23BC,7
C_ADD_ct_PwmOnNoFault,0519,0,23BD,7
C_ADD_p_InjFaultClearTolerance,051A,0,23BE,7
C_ADD_p_PwmFaultClearTolerance,051B,0,23BF,7
C_ADD_s_DoDiagEnable,051C,0,23C0,7
C_ADD_s_PwmDiagEnable,051D,0,23C1,7
C_ADD_s_PwmDriverReset,051E,0,23C2,7
C_ADD_ti_InmtDoError,051F,0,23C3,7
C_ADD_ti_InmtPwmError,0520,0,23C4,7
Cat_In_Lambda_Sensor1_Low_Default,04F6,A,23A2,7
Cat_In_Temperature1_High_Default,04F6,C,23A2,7
Cat_In_Temperature1_Low_Default,04F6,E,23A2,7
C_ATP_UEGO_Lambda_Table,0570,0,23F5,7
C_ATP_UEGO_Vol_Frac_Axis,0571,0,23F6,7
C_CAN1_Configuration,054E,0,23CE,7
C_CAN2_Configuration,054F,0,23CF,7
C_Cat_NOx_Falling_Fuel_Axis,0544,0,23D5,7
C_Cat_NOx_Falling_Rate_Limit_Table,0545,0,23D7,7
C_Cat_NOx_Falling_RPM_Axis,0546,0,23D8,7
C_Cat_NOx_Rising_Fuel_Axis,054A,0,23E0,7
C_Cat_NOx_Rising_Rate_Limit_Table,054B,0,23E1,7
C_Cat_NOx_Rising_RPM_Axis,0555,0,23E2,7
C_CTM_CSF_FFD_IMT_Fuel_Fueling_Axis,0550,0,23D0,7
C_CTM_CSF_FFD_IMT_Fuel_Speed_Axis,0551,0,23D1,7
C_CTM_CSF_FFD_IMT_Interp_Axis,0552,0,23D2,7
C_CTM_CSF_FFD_IMT_Interp_Table,0553,0,23D3,7
C_CTM_CSF_Post2_IMT_Fuel_Table,0554,0,23D4,7
C_CTM_DPF_FFD_IMT_Interp_Axis,0559,0,23D9,7
C_CTM_DPF_FFD_IMT_Interp_Table,055A,0,23DA,7
C_EGR_NOx_Falling_Fuel_Axis,0557,0,23E3,7
C_EGR_NOx_Falling_Rate_Limit_Table,0558,0,23E4,7
C_EGR_NOx_Falling_RPM_Axis,0560,0,23E5,7
C_EGR_NOx_Rising_Fuel_Axis,0561,0,23E6,7
C_EGR_NOx_Rising_Rate_Limit_Table,0562,0,23E7,7
C_EGR_NOx_Rising_RPM_Axis,0563,0,23E8,7
C_EVT_ct_InjHoldHysteresis,0521,0,23C5,7
C_EVT_ct_InjPeakHysteresis,0522,0,23C6,7
C_EVT_ct_InjPullinHysteresis,0523,0,23C7,7
C_EVT_s_EnergyRecoveryEnable,0525,0,23C9,7
C_EVT_ti_InjPullinDefault,0524,0,23C8,7
C_MCF_NOx_Falling_Fuel_Axis,0564,0,23E9,7
C_MCF_NOx_Falling_Rate_Limit_Table,0565,0,23EA,7
C_MCF_NOx_Falling_RPM_Axis,0566,0,23EB,7
C_MCF_NOx_Rising_Fuel_Axis,0567,0,23EC,7
C_MCF_NOx_Rising_Rate_Limit_Table,0568,0,23ED,7
C_MCF_NOx_Rising_RPM_Axis,0569,0,23EE,7
C_PTM_Ambient_Interp_Factor_Table,055D,0,23DD,7
C_PTM_Amb_Press_Interp_Factor_Axis,055B,0,23DB,7
C_PTM_Amb_Tmptr_Interp_Factor_Axis,055C,0,23DC,7
C_PTM_Coolant_Tmptr_Interp_Factor_Axis,055E,0,23DE,7
C_PTM_Man_Tmptr_Interp_Factor_Axis,055F,0,23DF,7
C_SOI_NOx_Falling_Fuel_Axis,056A,0,23EF,7
C_SOI_NOx_Falling_Rate_Limit_Table,056B,0,23F0,7
C_SOI_NOx_Falling_RPM_Axis,056C,0,23F1,7
C_SOI_NOx_Rising_Fuel_Axis,056D,0,23F2,7
C_SOI_NOx_Rising_Rate_Limit_Table,056E,0,23F3,7
C_SOI_NOx_Rising_RPM_Axis,056F,0,23F4,7
Fresh_Air_Flow_High_Default,042A,0,23A4,7
Fuelpr_NOx_Rising_Rate_Lim_Table,0542,0,23CC,7
Fuelpr_NOx_Rising_RPM_Axis,0543,0,23CD,7
HPCR_Injection_Injector_Number,8043,0000,023E,16
HPCR_Pullin_Duration,8041,0000,023C,16
HPCR_Recharge_Injector_Number,8044,0000,023F,16
HPCR_UCBOOS_Period,8041,000A,023C,16
HPCR_UCBOOS_Voltage,8041,000C,023C,16
HPCR_URCHG_Period,8041,000E,023C,16
Low_Fuelpr_DBV4_Fuel_Derate_Duration,0574,0,23FF,7
P_ADD_s_PwmOffFault,0526,0,23CA,7
P_ADD_s_PwmOnFault,0527,0,23CB,7
PDD_ct_clearHighPrsSecError_c,04F8,0,23A3,7
PDD_ct_prsSecPersistence_c,04F8,A,23A3,7
PDD_ct_setHighPrsSecError_c,04F8,C,23A3,7
PDD_ct_setLowPrsSecError_c,04F8,E,23A3,7
Automatic_Fault_Flash_Mode,03F1,0,22C7,7
Aux_Alpha1_Fuel_Quantity_Override_Switch,0417,0,22D2,7
CBR_EGR_Frac_Alpha1_Override_Value,0413,0,22C6,7
C_Cat_SOx_Falling_Fuel_Axis,042E,0,22F6,7
C_Cat_SOx_Falling_Rate_Limit_Table,042F,0,22F7,7
C_Cat_SOx_Falling_RPM_Axis,044A,0,22FD,7
C_Cat_SOx_Rising_Fuel_Axis,044B,0,22FE,7
C_Cat_SOx_Rising_Rate_Limit_Table,044C,0,22FF,7
C_CBM_PPC_Therm_Exceed_Override,0413,C,22C6,7
C_CBM_PPC_Therm_Exceed_User_Value,0413,E,22C6,7
C_CBR_Charge_Tmptr_Chi5_Table,0424,0,22E5,7
C_CBR_Chi_3Dor2D_Selection_Switch,042B,0,22EA,7
C_CBR_Chi5_Fuel_Axis,0425,0,22E6,7
C_CBR_Chi5_Speed_Axis,0426,0,22E8,7
C_EGA_Closed_Stage_Ramp_Rate,02F8,A,22D3,7
C_EGA_Open_Stage_Cmd_Thd,02F8,C,22D3,7
C_EGA_Open_Stage_Position_Thd,02F8,E,22D3,7
C_FAF_AC_EGR_Override_Max_Hold_Time,02F9,0,22D4,7
C_FAF_AC_Min_High_Flow_FAF,02F9,A,22D4,7
C_FAF_AC_Min_Update_Time,02F9,C,22D4,7
C_FAF_AC_Nominal_Curve_Flow_Axis,0422,0,22E3,7
C_FAF_AC_Nominal_Curve_RPM_Axis,0423,0,22E4,7
C_FAF_AC_SS_FAF_Time_Thd,02F9,E,22D4,7
C_FAF_Neg_Error_Limit,043D,0,22F3,7
C_HTA_EGR_Min_Mod_Fuel_Axis,0429,0,22E9,7
C_OBD_ECE_Accum_Time_Limit,043D,C,22F3,6
Crankcase_Pressure_Fault_Clear,0435,E,22F0,7
Crankcase_Pressure_Fault_Decrement,0435,A,22F0,7
Crankcase_Pressure_Fault_Set,0435,C,22F0,7
Crankcase_Pressure_Filter_Constant,0435,0,22F0,7
Crankcase_Pressure_X_Axis,0433,0,22EE,7
Crankcase_Pressure_Y_Axis,0432,0,22ED,7
Cruise_Control_Switch2_Mux_Fault_Clear,03DF,E,22A8,7
Cruise_Control_Switch2_Mux_Fault_Decrement,03DF,A,22A8,7
Cruise_Control_Switch2_Mux_Fault_Set,03DF,C,22A8,7
Cruise_Control_Switch2_Mux_Filter_Constant,03DF,0,22A8,7
Cruise_Control_Switch2_Mux_X_Axis,03E1,0,22A9,7
Cruise_Control_Switch2_Mux_Y_Axis,03E2,0,22AA,7
Cruise_Switch_Mux_Th,03D9,0,22A1,7
C_TSS_Rationality_Delta,0444,0,22F5,7
C_TSS_Rationality_DeSoot_Delta,0444,C,22F5,3
Diag_No_Fault_Lamp_Illuminated_Table,040B,0,22CB,7
FAF_AC_K1,0427,0,22E7,7
FS_Control_TOT_CAN_BUS_Default_Speed,041C,0,22DD,7
HPCR_Alpha1_Fuelpr_Override_Value,0414,0,22CE,7
HPCR_Fuelpr_Chi5_Map_Fuel_Axis,0448,0,22E0,7
HPCR_Fuelpr_Chi5_Map_RPM_Axis,0449,0,22E1,7
HPCR_Fuelpr_Chi5_Table,0456,0,22E2,7
IMA_Adj_Map_Fuelpr_Axis,03E9,0,22AD,7
IMA_Cyl6_Adj_Table,03E4,0,22A0,7
Intake_Air_Throttle_Fault_Clear,0434,E,22EF,7
Intake_Air_Throttle_Fault_Decrement,0434,A,22EF,7
Intake_Air_Throttle_Fault_Set,0434,C,22EF,7
Intake_Air_Throttle_Filter_Constant,0434,0,22EF,7
Intake_Air_Throttle_X_Axis,0431,0,22EC,7
Intake_Air_Throttle_Y_Axis,0430,0,22EB,7
J1939_Ambient_Conditions_Broadcast_Enable,043B,0,22F2,7
J1939_BAM_DC_Broadcast_Enable,0407,0,22C4,7
J1939_EEC2_Broadcast_Enable,043B,A,22F2,7
J1939_EEC3_Broadcast_Enable,043B,C,22F2,7
J1939_Engine_Configuration_Broadcast_Enable,043B,E,22F2,7
J1939_Private_PGN_Table,03F8,0,22B4,7
J1939_Public_PGN_Table,0408,0,22C8,7
Lamp_Pause_Time,03F1,A,22C7,7
NAC_Out_Temperature_X_Axis,03EB,0,22AE,7
NAC_Out_Temperature_Y_Axis,03EC,0,22AF,7
PDD_ct_prsSecH_p,054D,0,22D8,7
T_CBR_SOI_Alpha1_Override,0413,A,22C6,7
Test_Switch_Fault_Clear,040A,0,22CA,7
T_VGT_Override_Enables,03F5,0,22B1,7
VSS_High_Accuracy_Threshold,0415,0,22D0,7
AB_CodeBlock_0_0,02CD,0,21C0,7
AB_CodeBlock_0_1,02CE,0,21C1,7
AB_CodeBlock_0_2,02D2,0,21C2,7
AB_CodeBlock_0_3,02D4,0,21C3,7
AB_CodeBlock_0_4,02D5,0,21C4,7
AB_CodeBlock_0_5,02D6,0,21C5,7
AB_CodeBlock_0_6,02D7,0,21C6,7
AB_CodeBlock_0_7,02D8,0,21C7,7
AB_CodeBlock_0_8,02D9,0,21C8,7
AB_CodeBlock_0_9,02DA,0,21C9,7
AB_CodeBlock_1_0,02DB,0,21CA,7
AB_CodeBlock_1_1,02DC,0,21CB,7
AB_CodeBlock_1_2,02DD,0,21CC,7
AB_CodeBlock_1_3,02DE,0,21CD,7
AB_CodeBlock_1_4,02E0,0,21CE,7
AB_CodeBlock_1_5,02DF,0,21CF,7
AB_CodeBlock_1_6,02E1,0,21D0,7
AB_CodeBlock_1_7,02E2,0,21D1,7
AB_CodeBlock_1_8,02E3,0,21D2,7
AB_CodeBlock_1_9,02E4,0,21D3,7
AB_CodeBlock_2_0,02E5,0,21D4,7
AB_CodeBlock_2_1,02E6,0,21D5,7
AB_CodeBlock_2_2,02E7,0,21D6,7
AB_CodeBlock_2_3,02E8,0,21D7,7
AB_CodeBlock_2_4,02E9,0,21D8,7
AB_CodeBlock_2_5,02EA,0,21D9,7
AB_CodeBlock_2_6,02EB,0,21DA,7
AB_CodeBlock_2_7,02D1,0,21DB,7
AB_CodeBlock_2_8,02D0,0,21DC,7
AB_CodeBlock_2_9,02CF,0,21DD,7
C_CBR_Regen_Chi_Value,0306,0,21F3,7
C_DeSOx_KH_Bed_Temp_Min,0306,A,21F3,7
C_DeSOx_KH_CatFuel_Gain,0306,C,21F3,7
C_DeSOx_KH_CatFuel_Od_Value,0306,E,21F3,7
C_Frequency_Fault_Clear,029E,0,21B3,7
C_Frequency_Override_Value,029E,A,21B3,7
C_Fresh_Air_Flow_F_Filter_Constant,029E,C,21B3,7
C_Fresh_Air_Flow_Raw_Freq_High,029E,E,21B3,7
C_MAF_Signal_Flow_Axis,0303,0,21B5,7
C_MAF_Signal_Freq_Axis,0304,0,21F1,7
Coolant_Temp_Derate_ITN_8622_Pad,02C8,0,21AE,7
C_PTM_RegenHiTrqSpdAxis,0318,0,21FC,7
C_PTM_RegenHiTrqTbl,0319,0,21FD,7
C_PTM_RegenLoTrqSpdAxis,031A,0,21FE,7
C_PTM_RegenLoTrqTbl,031B,0,21FF,7
C_Rate_Lim_MCF_DeSoot,0308,0,21F5,7
C_RGM_Aux2_Trim_Fuel_ULim_Table,028C,0,21A4,7
C_RGM_Aux_Trim_Fuel_ULim_Table,0295,0,21AC,7
C_RGM_DeSOx_Aux2_Trim_ULim_Table,02CC,0,21DE,7
C_RGM_DeSOx_D_Gain_Table,02FE,0,21EB,7
C_RGM_DeSOx_FB_Aux_Frac_Table,029A,0,21B1,7
C_RGM_DeSOx_I_Gain_Table,029B,0,21B2,7
C_RGM_DeSOx_P_Gain_Table,029D,0,21B4,7
C_RGM_DeSOx_Tmptr_Fuel_Axis,029F,0,21B6,7
C_RGM_DeSOx_Tmptr_RPM_Axis,02B8,0,21B7,7
C_RGM_FB_Aux_Fraction_Table,02B9,0,21B8,7
C_RGM_NAC_Trgt_Lambda_Fueling_Axis,02BA,0,21B9,7
C_RGM_NAC_Trgt_Lambda_RPM_Axis,02BB,0,21BA,7
C_RGM_SXM_Lambda_Fuel_Axis,02C4,0,21BB,7
C_RGM_SXM_Lambda_Speed_Axis,02C7,0,21BC,7
C_RGM_SXM_Lean_Lambda_Table,02C9,0,21BD,7
C_RGM_SXM_Rich_Lambda_Table,02CA,0,21BE,7
C_RGM_Trgt_Lambda_Fil_Cnst_Table,02CB,0,21BF,7
C_TGC_D_Gain_Flow_Axis,02EC,0,21DF,7
C_TGC_D_Gain_RPM_Axis,02ED,0,21E1,7
C_TGC_D_Gain_Table,02EE,0,21E2,7
C_TGC_I_Gain_Flow_Axis,02EF,0,21E3,7
C_TGC_I_Gain_RPM_Axis,02F0,0,21E4,7
C_TGC_I_Gain_Table,02F1,0,21EC,7
C_TGC_Position_Cmd_Input_Axis,02FF,0,21ED,7
DeSoot_EGR_Ramped_Interp_Fact_Enable,0308,A,21F5,7
DeSoot_FAF_Ramped_Interp_Fact_Enable,0308,C,21F5,7
DeSoot_MCF_Ramped_Interp_Fact_Enable,0308,E,21F5,7
HPCR_Choose_Fuel_Pressure_Switch_S,801E,000F,021C,7
HPCR_Fuel_Pressure_Override_Switch_S,801E,000C,021C,7
IMA_Adj_Map_Fuelq_Axis,02F5,0,21E8,7
IMA_Base_SF_Table,02F6,0,21E9,7
IMA_Trim_Map_Table,02F7,0,21EA,7
J1939_Dn_O2_Mesg_TO,0305,0,21F2,7
J1939_VGT_Command_Mesg_Priority,0286,0,21F7,7
Jcomm_ED_PTO_I_Gain,0305,A,21F2,7
NAC_Out_Temperature_Fault_Clear,03EA,E,21E6,7
NAC_Out_Temperature_Fault_Decrement,03EA,A,21E6,7
NAC_Out_Temperature_Fault_Set,03EA,C,21E6,7
NAC_Out_Temperature_Filter_Constant,03EA,0,21E6,7
TC_Axle_Ratio_Factor_Default,0316,0,21FA,7
T_Frequency_Override_Enable,0332,0,21F6,7
C_EPS_ct_BkupNormSpace,01EA,0,20A8,7
C_EPS_ct_BkupSupplyID,020E,0,20CC,7
C_EPS_ct_BkupSyncSpace,01E5,0,20A3,7
C_EPS_ct_BkupTeethPerCycle,01ED,0,20AB,7
C_EPS_ct_CylsPerRPM,01E4,0,20A2,7
C_EPS_ct_MainSupplyID,020D,0,20CB,7
C_EPS_ct_MainTeethPerCycle,01E3,0,20A1,7
C_EPS_ct_MasterECM,01F1,0,20AF,7
C_EPS_ct_MinMultiSync,01FA,0,20B8,7
C_EPS_n_ASICOneShotLimit,0211,0,20CF,7
C_EPS_n_ASICOverspeedLimit,020F,0,20CD,7
C_EPS_n_ASICOverspeedReset,0210,0,20CE,7
C_EPS_n_MaxMultiSync,01FB,0,20B9,7
C_EPS_rloc_MfgSync,01F0,0,20AE,7
C_EPS_r_RmsFilterConst,0214,0,20D2,7
C_EPS_s_Enable,01FC,0,20BA,7
C_EPS_s_SpeedUserSelectable,01FD,0,20BB,7
C_EVT_ca_BkupDieselMaxEOTTL,0202,0,20C0,7
C_EVT_ca_BkupDieselMaxSOTTL,0201,0,20BF,7
C_EVT_ca_MainDieselMaxEOTTL,0203,0,20C1,7
